word,propability
"Todes",-697
"Todesfall",-47
"Todesfalles",-47
"Todesfalls",-47
"Todesfälle",-47
"Todesfällen",-47
"Todesstrafe",-47
"Todesstrafen",-47
"Tods",-697
"Torheit",-47
"Torheiten",-47
"Totschlag",-47
"Totschlages",-47
"Totschlags",-47
"Totschläge",-47
"Totschlägen",-47
"Tragödie",-47
"Tragödien",-47
"Trauer",-47
"Trauma",-47
"Traumen",-47
"Traurigkeit",-457
"Traurigkeiten",-457
"Trennung",-5071
"Trennungen",-5071
"Tristesse",-555
"Tristessen",-555
"Trostlosigkeit",-47
"Trott",-47
"Trotte",-47
"Trotten",-47
"Trottes",-47
"Trotts",-47
"Trugschluß",-47
"Trägheit",-1937
"Trägheiten",-1937
"Träne",-562
"Tränen",-562
"Trübsal",-1890
"Trübsale",-1890
"Trübsalen",-1890
"Turbolenz",-47
"Turbolenzen",-47
"Tyrannei",-3242
"Tyranneien",-3242
"Täuschung",-3444
"Täuschungen",-3444
"Umtausch",-3430
"Umtausche",-3430
"Umtauschen",-3430
"Umtausches",-3430
"Umtauschs",-3430
"Umtäusche",-3430
"Umtäuschen",-3430
"Unbehagen",-3291
"Unbehagens",-3291
"Unbehaglichkeit",-47
"Unbehaglichkeiten",-47
"Unbeliebtheit",-47
"Unbequemlichkeit",-47
"Unbequemlichkeiten",-47
"Unbestimmtheit",-537
"Undankbarkeit",-47
"Unehrlichkeit",-47
"Uneinigkeit",-3289
"Uneinigkeiten",-3289
"Unerbittlichkeit",-47
"Unerträglichkeit",-47
"Unfall",-47
"Unfalles",-47
"Unfalls",-47
"Unfreundlichkeit",-3085
"Unfreundlichkeiten",-3085
"Unfug",-3394
"Unfähigkeit",-1896
"Unfälle",-47
"Unfällen",-47
"Ungeduld",-4655
"Ungehorsamkeit",-47
"Ungenauigkeit",-47
"Ungenauigkeiten",-47
"Ungerechtigkeit",-3419
"Ungerechtigkeiten",-3419
"Ungeschicklichkeit",-3116
"Ungeschicklichkeiten",-3116
"Unglaubwürdigkeit",-47
"Ungleichheit",-47
"Ungleichheiten",-47
"Unglück",-5004
"Unglücke",-5004
"Unglücken",-5004
"Unglückes",-5004
"Unglücks",-5004
"Unheilbarkeit",-47
"Unhöflichkeit",-47
"Unhöflichkeiten",-47
"Unklarheit",-47
"Unklarheiten",-47
"Unmenschlichkeit",-47
"Unmenschlichkeiten",-47
"Unmoral",-3172
"Unmut",-3394
"Unmutes",-3394
"Unmuts",-3394
"Unordnung",-3391
"Unordnungen",-3391
"Unrecht",-5086
"Unrechtes",-5086
"Unrechts",-5086
"Unregelmäßigkeit",-47
"Unregelmäßigkeiten",-47
"Unrentabilität",-47
"Unruhe",-2010
"Unsicherheit",-3580
"Unsicherheiten",-3580
"Unsinn",-4969
"Unsinnes",-4969
"Unsinns",-4969
"Unstetigkeit",-3075
"Unstetigkeiten",-3075
"Unstimmigkeit",-47
"Unstimmigkeiten",-47
"Unterbrechung",-47
"Unterbrechungen",-47
"Unterdrückung",-47
"Unterdrückungen",-47
"Untergang",-3498
"Unterganges",-3498
"Untergangs",-3498
"Untergänge",-3498
"Untergängen",-3498
"Unterlassung",-47
"Unterlassungen",-47
"Unterwerfung",-3279
"Unterwerfungen",-3279
"Untreue",-3293
"Unverantwortlichkeit",-3068
"Unvereinbarkeit",-47
"Unvereinbarkeiten",-47
"Unverhältnismäßigkeit",-47
"Unverschämtheit",-47
"Unverschämtheiten",-47
"Unvollkommenheit",-47
"Unvollkommenheiten",-47
"Unvollständigkeit",-47
"Unwahrheit",-4660
"Unwahrheiten",-4660
"Unwirksamkeit",-47
"Unwirtschaftlichkeit",-47
"Unwissenheit",-4935
"Unzufriedenheit",-6324
"Unzumutbarkeit",-47
"Unzumutbarkeiten",-47
"Unzuverlässigkeit",-47
"Vagheit",-47
"Vagheiten",-47
"Verachtung",-3308
"Verbannung",-47
"Verbannungen",-47
"Verbot",-47
"Verbote",-47
"Verboten",-47
"Verbotes",-47
"Verbots",-47
"Verdacht",-8074
"Verdachte",-8074
"Verdachten",-8074
"Verdachtes",-8074
"Verdachts",-8074
"Verdorbenheit",-47
"Verdrängung",-47
"Verdrängungen",-47
"Verdächtige",-47
"Verfall",-47
"Verfalles",-47
"Verfalls",-47
"Verfehlung",-47
"Verfehlungen",-47
"Vergeltung",-3369
"Vergeltungen",-3369
"Vergeltungsmaßnahme",-47
"Vergeltungsmaßnahmen",-47
"Vergeudung",-47
"Vergeudungen",-47
"Verherrlichung",-47
"Verhängnis",-47
"Verhängnise",-47
"Verhängnisen",-47
"Verhängnises",-47
"Verhängniss",-47
"Verhängnisse",-47
"Verhängnissen",-47
"Verhängnisses",-47
"Verkleinerung",-47
"Verkleinerungen",-47
"Verlangsamung",-47
"Verlangsamungen",-47
"Verletzung",-5032
"Verletzungen",-5032
"Verleumdung",-4792
"Verleumdungen",-4792
"Verlierer",-3441
"Verlierern",-3441
"Verlierers",-3441
"Verlust",-5204
"Vermeidung",-47
"Vermeidungen",-47
"Verminderung",-47
"Verminderungen",-47
"Vernachlässigung",-3280
"Vernachlässigungen",-3280
"Vernichtung",-4883
"Vernichtungen",-4883
"Verrat",-47
"Verrate",-47
"Verraten",-47
"Verrates",-47
"Verrats",-47
"Verräter",-3352
"Verrätern",-3352
"Verräters",-3352
"Verrückter",-446
"Verrücktheit",-47
"Verrücktheiten",-47
"Versagen",-3517
"Verschlechterung",-4959
"Verschlechterungen",-4959
"Verschmutzung",-3392
"Verschmutzungen",-3392
"Verschwendung",-47
"Verschwendungen",-47
"Verschwörung",-3355
"Verschwörungen",-3355
"Versenkung",-47
"Versenkungen",-47
"Versklavung",-47
"Versklavungen",-47
"Verstoß",-47
"Verstoßes",-47
"Verstoßs",-47
"Verstrickung",-47
"Verstrickungen",-47
"Verstöße",-47
"Verstößen",-47
"Versuchung",-3463
"Versuchungen",-3463
"Versäumnis",-47
"Versäumnise",-47
"Versäumnisen",-47
"Versäumnises",-47
"Versäumniss",-47
"Vertreibung",-47
"Vertreibungen",-47
"Verurteilung",-47
"Verurteilungen",-47
"Verweigerung",-3441
"Verweigerungen",-3441
"Verwerfung",-3202
"Verwerfungen",-3202
"Verwirrung",-3323
"Verwirrungen",-3323
"Verwundung",-47
"Verwundungen",-47
"Verwüstung",-47
"Verwüstungen",-47
"Verzerrung",-47
"Verzerrungen",-47
"Verzicht",-2022
"Verzichte",-2022
"Verzichten",-2022
"Verzichtes",-2022
"Verzichts",-2022
"Verzweiflung",-47
"Verzweiflungen",-47
"Verzögerung",-47
"Verzögerungen",-47
"Vorurteil",-6261
"Vorurteile",-6261
"Vorurteilen",-6261
"Vorurteils",-6261
"Vorwand",-47
"Vorwandes",-47
"Vorwands",-47
"Vorwurf",-5094
"Vorwurfes",-5094
"Vorwurfs",-5094
"Vorwände",-47
"Vorwänden",-47
"Vorwürfe",-5094
"Vorwürfen",-5094
"Wahnsinn",-47
"Wahnsinns",-47
"Wermutstropfen",-3356
"Wermutstropfens",-3356
"Wertlosigkeit",-47
"Wertverlust",-47
"Wertverluste",-47
"Wertverlusten",-47
"Wertverlustes",-47
"Wertverlusts",-47
"Wichtigtuer",-47
"Wichtigtuern",-47
"Wichtigtuers",-47
"Widernatürlichkeit",-47
"Widernatürlichkeiten",-47
"Widerruf",-47
"Widerrufs",-47
"Widerspruch",-3655
"Widerspruches",-3655
"Widerspruchs",-3655
"Widersprüche",-3655
"Widersprüchen",-3655
"Widrigkeit",-47
"Widrigkeiten",-47
"Wirtschaftskrise",-47
"Wirtschaftskrisen",-47
"Wrack",-47
"Wracks",-47
"Wunde",-3396
"Wunden",-3396
"Wut",-4726
"Wüste",-47
"Wüsten",-47
"Zahlungsunfähigkeit",-47
"Zahlungsunfähigkeiten",-47
"Zeitverschwendung",-3222
"Zeitverschwendungen",-3222
"Zensur",-3468
"Zensuren",-3468
"Zerrung",-47
"Zerrungen",-47
"Zerschlagung",-47
"Zerschlagungen",-47
"Zerstörung",-3578
"Zerstörungen",-3578
"Ziellosigkeit",-47
"Zoll",-47
"Zolles",-47
"Zolln",-47
"Zolls",-47
"Zorn",-3537
"Zumutung",-3286
"Zumutungen",-3286
"Zusammenbruch",-47
"Zusammenbruches",-47
"Zusammenbruchs",-47
"Zusammenbrüche",-47
"Zusammenbrüchen",-47
"Zusammenstoß",-3302
"Zusammenstoßes",-3302
"Zusammenstoßs",-3302
"Zusammenstöße",-3302
"Zusammenstößen",-3302
"Zwang",-721
"Zwanges",-721
"Zwangs",-721
"Zwangslage",-47
"Zwangslagen",-47
"Zwangsmaßnahmen",-47
"Zweifel",-47
"Zwietracht",-47
"Zwänge",-721
"Zwängen",-721
"Zölle",-47
"Zöllen",-47
"abbauen",-578
"abbrechen",-3482
"abdank",-47
"abdanke",-47
"abdanken",-47
"abdankest",-47
"abdanket",-47
"abdankst",-47
"abdankt",-47
"abdankte",-47
"abdankten",-47
"abdanktest",-47
"abdanktet",-47
"abdämpfen",-47
"abfallen",-47
"abfällig",-3197
"abfällige",-3197
"abfälligem",-3197
"abfälligen",-3197
"abfälliger",-3197
"abfälligere",-3197
"abfälligerem",-3197
"abfälligeren",-3197
"abfälligerer",-3197
"abfälligeres",-3197
"abfälliges",-3197
"abfälligst",-3197
"abfälligste",-3197
"abfälligstem",-3197
"abfälligsten",-3197
"abfälligster",-3197
"abfälligstes",-3197
"abführ",-3358
"abführe",-3358
"abführen",-3358
"abführest",-3358
"abführet",-3358
"abführst",-3358
"abführt",-3358
"abführte",-3358
"abführten",-3358
"abführtest",-3358
"abführtet",-3358
"abgebrochen",-47
"abgedankt",-47
"abgedroschen",-1839
"abgedroschene",-1839
"abgedroschenem",-1839
"abgedroschenen",-1839
"abgedroschener",-1839
"abgedroschenere",-1839
"abgedroschenerem",-1839
"abgedroscheneren",-1839
"abgedroschenerer",-1839
"abgedroscheneres",-1839
"abgedroschenes",-1839
"abgedroschenst",-1839
"abgedroschenste",-1839
"abgedroschenstem",-1839
"abgedroschensten",-1839
"abgedroschenster",-1839
"abgedroschenstes",-1839
"abgedroschner",-1839
"abgedroschnere",-1839
"abgedroschnerem",-1839
"abgedroschneren",-1839
"abgedroschnerer",-1839
"abgedroschneres",-1839
"abgeführt",-3358
"abgelehnt",-6458
"abgelenkt",-420
"abgenutzt",-417
"abgeschreckt",-1780
"abgeschwächt",-47
"abgestanden",-368
"abgestandene",-368
"abgestandenem",-368
"abgestandenen",-368
"abgestandener",-368
"abgestandenere",-368
"abgestandenerem",-368
"abgestandeneren",-368
"abgestandenerer",-368
"abgestandeneres",-368
"abgestandenes",-368
"abgestandenst",-368
"abgestandenste",-368
"abgestandenstem",-368
"abgestandensten",-368
"abgestandenster",-368
"abgestandenstes",-368
"abgestandner",-368
"abgestandnere",-368
"abgestandnerem",-368
"abgestandneren",-368
"abgestandnerer",-368
"abgestandneres",-368
"abgestumpft",-47
"abgestürzt",-4697
"abgetakelt",-47
"abgetakelte",-47
"abgetakeltem",-47
"abgetakelten",-47
"abgetakelter",-47
"abgetakeltere",-47
"abgetakelterem",-47
"abgetakelteren",-47
"abgetakelterer",-47
"abgetakelteres",-47
"abgetakeltes",-47
"abgetakeltst",-47
"abgetakeltste",-47
"abgetakeltstem",-47
"abgetakeltsten",-47
"abgetakeltster",-47
"abgetakeltstes",-47
"abgewertet",-4521
"abgleiten",-397
"abgründig",-1719
"abgründige",-1719
"abgründigem",-1719
"abgründigen",-1719
"abgründiger",-1719
"abgründigere",-1719
"abgründigerem",-1719
"abgründigeren",-1719
"abgründigerer",-1719
"abgründigeres",-1719
"abgründiges",-1719
"abgründigst",-1719
"abgründigste",-1719
"abgründigstem",-1719
"abgründigsten",-1719
"abgründigster",-1719
"abgründigstes",-1719
"abhängig",-47
"abhängige",-47
"abhängigem",-47
"abhängigen",-47
"abhängiger",-47
"abhängigere",-47
"abhängigerem",-47
"abhängigeren",-47
"abhängigerer",-47
"abhängigeres",-47
"abhängiges",-47
"abhängigst",-47
"abhängigste",-47
"abhängigstem",-47
"abhängigsten",-47
"abhängigster",-47
"abhängigstes",-47
"ablaufen",-47
"ablehn",-6458
"ablehne",-6458
"ablehnen",-6458
"ablehnest",-6458
"ablehnet",-6458
"ablehnst",-6458
"ablehnt",-6458
"ablehnte",-6458
"ablehnten",-6458
"ablehntest",-6458
"ablehntet",-6458
"ablenk",-420
"ablenke",-420
"ablenken",-420
"ablenkest",-420
"ablenket",-420
"ablenkst",-420
"ablenkt",-420
"ablenkte",-420
"ablenkten",-420
"ablenktest",-420
"ablenktet",-420
"abnehmen",-292
"abnutz",-417
"abnutze",-417
"abnutzen",-417
"abnutzest",-417
"abnutzet",-417
"abnutzt",-417
"abnutzte",-417
"abnutzten",-417
"abnutztest",-417
"abnutztet",-417
"abraten",-3353
"abreissen",-3116
"abrupt",-47
"abrupte",-47
"abruptem",-47
"abrupten",-47
"abrupter",-47
"abruptere",-47
"abrupterem",-47
"abrupteren",-47
"abrupterer",-47
"abrupteres",-47
"abruptes",-47
"abruptest",-47
"abrupteste",-47
"abruptestem",-47
"abruptesten",-47
"abruptester",-47
"abruptestes",-47
"abrutschen",-47
"abschaffen",-47
"abschießen",-47
"abschreck",-1780
"abschrecke",-1780
"abschrecken",-1780
"abschreckend",-490
"abschreckest",-1780
"abschrecket",-1780
"abschreckst",-1780
"abschreckt",-1780
"abschreckte",-1780
"abschreckten",-1780
"abschrecktest",-1780
"abschrecktet",-1780
"abschreiben",-1847
"abschwäch",-47
"abschwäche",-47
"abschwächen",-47
"abschwächest",-47
"abschwächet",-47
"abschwächst",-47
"abschwächt",-47
"abschwächte",-47
"abschwächten",-47
"abschwächtest",-47
"abschwächtet",-47
"abschätzig",-47
"abschätzige",-47
"abschätzigem",-47
"abschätzigen",-47
"abschätziger",-47
"abschätzigere",-47
"abschätzigerem",-47
"abschätzigeren",-47
"abschätzigerer",-47
"abschätzigeres",-47
"abschätziges",-47
"abschätzigst",-47
"abschätzigste",-47
"abschätzigstem",-47
"abschätzigsten",-47
"abschätzigster",-47
"abschätzigstes",-47
"absenken",-47
"absinken",-3269
"abspalten",-3099
"absperren",-47
"absteigen",-4776
"abstoßen",-1796
"abstoßend",-5859
"abstoßende",-5859
"abstoßendem",-5859
"abstoßenden",-5859
"abstoßender",-5859
"abstoßendere",-5859
"abstoßenderem",-5859
"abstoßenderen",-5859
"abstoßenderer",-5859
"abstoßenderes",-5859
"abstoßendes",-5859
"abstoßendst",-5859
"abstoßendste",-5859
"abstoßendstem",-5859
"abstoßendsten",-5859
"abstoßendster",-5859
"abstoßendstes",-5859
"abstumpf",-47
"abstumpfe",-47
"abstumpfen",-47
"abstumpfest",-47
"abstumpfet",-47
"abstumpfst",-47
"abstumpft",-47
"abstumpfte",-47
"abstumpften",-47
"abstumpftest",-47
"abstumpftet",-47
"abstürz",-4697
"abstürze",-4697
"abstürzen",-4697
"abstürzest",-4697
"abstürzet",-4697
"abstürzt",-4697
"abstürzte",-4697
"abstürzten",-4697
"abstürztest",-4697
"abstürztet",-4697
"absurd",-2120
"absurde",-2120
"absurdem",-2120
"absurden",-2120
"absurder",-2120
"absurdere",-2120
"absurderem",-2120
"absurderen",-2120
"absurderer",-2120
"absurderes",-2120
"absurdes",-2120
"absurdest",-2120
"absurdeste",-2120
"absurdestem",-2120
"absurdesten",-2120
"absurdester",-2120
"absurdestes",-2120
"abtragen",-47
"abweichen",-3422
"abweisen",-47
"abwert",-4521
"abwerte",-4521
"abwerten",-4521
"abwertest",-4521
"abwertet",-4521
"abwertete",-4521
"abwerteten",-4521
"abwertetest",-4521
"abwertetet",-4521
"abwertte",-4521
"abwertten",-4521
"abwerttest",-4521
"abwerttet",-4521
"achtlos",-47
"achtlose",-47
"achtlosem",-47
"achtlosen",-47
"achtloser",-47
"achtlosere",-47
"achtloserem",-47
"achtloseren",-47
"achtloserer",-47
"achtloseres",-47
"achtloses",-47
"achtlosest",-47
"achtloseste",-47
"achtlosestem",-47
"achtlosesten",-47
"achtlosester",-47
"achtlosestes",-47
"aggressiv",-4484
"aggressive",-4484
"aggressivem",-4484
"aggressiven",-4484
"aggressiver",-4484
"aggressivere",-4484
"aggressiverem",-4484
"aggressiveren",-4484
"aggressiverer",-4484
"aggressiveres",-4484
"aggressives",-4484
"aggressivst",-4484
"aggressivste",-4484
"aggressivstem",-4484
"aggressivsten",-4484
"aggressivster",-4484
"aggressivstes",-4484
"alarmier",-47
"alarmiere",-47
"alarmieren",-47
"alarmierest",-47
"alarmieret",-47
"alarmierst",-47
"alarmiert",-47
"alarmierte",-47
"alarmierten",-47
"alarmiertest",-47
"alarmiertet",-47
"alkoholisiert",-47
"alkoholisierte",-47
"alkoholisiertem",-47
"alkoholisierten",-47
"alkoholisierter",-47
"alkoholisiertere",-47
"alkoholisierterem",-47
"alkoholisierteren",-47
"alkoholisierterer",-47
"alkoholisierteres",-47
"alkoholisiertes",-47
"alkoholisiertest",-47
"alkoholisierteste",-47
"alkoholisiertestem",-47
"alkoholisiertesten",-47
"alkoholisiertester",-47
"alkoholisiertestes",-47
"alt",-47
"alte",-47
"altem",-47
"alten",-47
"alter",-47
"altes",-47
"altmodisch",-382
"altmodische",-382
"altmodischem",-382
"altmodischen",-382
"altmodischer",-382
"altmodischere",-382
"altmodischerem",-382
"altmodischeren",-382
"altmodischerer",-382
"altmodischeres",-382
"altmodisches",-382
"altmodischst",-382
"altmodischste",-382
"altmodischstem",-382
"altmodischsten",-382
"altmodischster",-382
"altmodischstes",-382
"amateurhaft",-4485
"amateurhafte",-4485
"amateurhaftem",-4485
"amateurhaften",-4485
"amateurhafter",-4485
"amateurhaftere",-4485
"amateurhafterem",-4485
"amateurhafteren",-4485
"amateurhafterer",-4485
"amateurhafteres",-4485
"amateurhaftes",-4485
"amateurhaftest",-4485
"amateurhafteste",-4485
"amateurhaftestem",-4485
"amateurhaftesten",-4485
"amateurhaftester",-4485
"amateurhaftestes",-4485
"ambivalent",-4628
"ambivalente",-4628
"ambivalentem",-4628
"ambivalenten",-4628
"ambivalenter",-4628
"ambivalentere",-4628
"ambivalenterem",-4628
"ambivalenteren",-4628
"ambivalenterer",-4628
"ambivalenteres",-4628
"ambivalentes",-4628
"ambivalentest",-4628
"ambivalenteste",-4628
"ambivalentestem",-4628
"ambivalentesten",-4628
"ambivalentester",-4628
"ambivalentestes",-4628
"androh",-47
"androhe",-47
"androhen",-47
"androhest",-47
"androhet",-47
"androhst",-47
"androht",-47
"androhte",-47
"androhten",-47
"androhtest",-47
"androhtet",-47
"anfällig",-1884
"anfällige",-1884
"anfälligem",-1884
"anfälligen",-1884
"anfälliger",-1884
"anfälligere",-1884
"anfälligerem",-1884
"anfälligeren",-1884
"anfälligerer",-1884
"anfälligeres",-1884
"anfälliges",-1884
"anfälligst",-1884
"anfälligste",-1884
"anfälligstem",-1884
"anfälligsten",-1884
"anfälligster",-1884
"anfälligstes",-1884
"angedroht",-47
"angeklagt",-47
"angemaßt",-47
"angespannt",-444
"angespannte",-4744
"angespanntem",-4744
"angespannten",-4744
"angespannter",-4744
"angespanntere",-4744
"angespannterem",-4744
"angespannteren",-4744
"angespannterer",-4744
"angespannteres",-4744
"angespanntes",-4744
"angespanntest",-4744
"angespannteste",-4744
"angespanntestem",-4744
"angespanntesten",-4744
"angespanntester",-4744
"angespanntestes",-4744
"angestrengt",-47
"angestrengte",-415
"angestrengtem",-415
"angestrengten",-415
"angestrengter",-415
"angestrengtere",-415
"angestrengterem",-415
"angestrengteren",-415
"angestrengterer",-415
"angestrengteres",-415
"angestrengtes",-415
"angestrengtest",-415
"angestrengteste",-415
"angestrengtestem",-415
"angestrengtesten",-415
"angestrengtester",-415
"angestrengtestes",-415
"angetrunken",-47
"angetrunkene",-47
"angetrunkenem",-47
"angetrunkenen",-47
"angetrunkener",-47
"angetrunkenere",-47
"angetrunkenerem",-47
"angetrunkeneren",-47
"angetrunkenerer",-47
"angetrunkeneres",-47
"angetrunkenes",-47
"angetrunkenst",-47
"angetrunkenste",-47
"angetrunkenstem",-47
"angetrunkensten",-47
"angetrunkenster",-47
"angetrunkenstes",-47
"angetrunkner",-47
"angetrunknere",-47
"angetrunknerem",-47
"angetrunkneren",-47
"angetrunknerer",-47
"angetrunkneres",-47
"angreifen",-463
"anklag",-47
"anklage",-47
"anklagen",-47
"anklagest",-47
"anklaget",-47
"anklagst",-47
"anklagt",-47
"anklagte",-47
"anklagten",-47
"anklagtest",-47
"anklagtet",-47
"anmaß",-47
"anmaße",-47
"anmaßen",-47
"anmaßest",-47
"anmaßet",-47
"anmaßt",-47
"anmaßte",-47
"anmaßten",-47
"anmaßtest",-47
"anmaßtet",-47
"annullier",-3149
"annulliere",-3149
"annullieren",-3149
"annullierest",-3149
"annullieret",-3149
"annullierst",-3149
"annulliert",-3149
"annullierte",-3149
"annullierten",-3149
"annulliertest",-3149
"annulliertet",-3149
"anschießen",-47
"anspann",-444
"anspanne",-444
"anspannen",-444
"anspannest",-444
"anspannet",-444
"anspannst",-444
"anspannt",-444
"anspannte",-444
"anspannten",-444
"anspanntest",-444
"anspanntet",-444
"anstreng",-47
"anstrenge",-47
"anstrengen",-47
"anstrengend",-47
"anstrengende",-47
"anstrengendem",-47
"anstrengenden",-47
"anstrengender",-47
"anstrengendere",-47
"anstrengenderem",-47
"anstrengenderen",-47
"anstrengenderer",-47
"anstrengenderes",-47
"anstrengendes",-47
"anstrengendst",-47
"anstrengendste",-47
"anstrengendstem",-47
"anstrengendsten",-47
"anstrengendster",-47
"anstrengendstes",-47
"anstrengest",-47
"anstrenget",-47
"anstrengst",-47
"anstrengt",-47
"anstrengte",-47
"anstrengten",-47
"anstrengtest",-47
"anstrengtet",-47
"anstößig",-47
"anstößige",-47
"anstößigem",-47
"anstößigen",-47
"anstößiger",-47
"anstößigere",-47
"anstößigerem",-47
"anstößigeren",-47
"anstößigerer",-47
"anstößigeres",-47
"anstößiges",-47
"anstößigst",-47
"anstößigste",-47
"anstößigstem",-47
"anstößigsten",-47
"anstößigster",-47
"anstößigstes",-47
"antiquiert",-47
"antiquierte",-47
"antiquiertem",-47
"antiquierten",-47
"antiquierter",-47
"antiquiertere",-47
"antiquierterem",-47
"antiquierteren",-47
"antiquierterer",-47
"antiquierteres",-47
"antiquiertes",-47
"antiquiertest",-47
"antiquierteste",-47
"antiquiertestem",-47
"antiquiertesten",-47
"antiquiertester",-47
"antiquiertestes",-47
"anzünden",-3333
"apathisch",-3252
"apathische",-3252
"apathischem",-3252
"apathischen",-3252
"apathischer",-3252
"apathischere",-3252
"apathischerem",-3252
"apathischeren",-3252
"apathischerer",-3252
"apathischeres",-3252
"apathisches",-3252
"apathischst",-3252
"apathischste",-3252
"apathischstem",-3252
"apathischsten",-3252
"apathischster",-3252
"apathischstes",-3252
"apokalyptisch",-47
"apokalyptische",-47
"apokalyptischem",-47
"apokalyptischen",-47
"apokalyptischer",-47
"apokalyptischere",-47
"apokalyptischerem",-47
"apokalyptischeren",-47
"apokalyptischerer",-47
"apokalyptischeres",-47
"apokalyptisches",-47
"apokalyptischst",-47
"apokalyptischste",-47
"apokalyptischstem",-47
"apokalyptischsten",-47
"apokalyptischster",-47
"apokalyptischstes",-47
"arbeitslos",-3426
"arbeitslose",-3426
"arbeitslosem",-3426
"arbeitslosen",-3426
"arbeitsloser",-3426
"arbeitslosere",-3426
"arbeitsloserem",-3426
"arbeitsloseren",-3426
"arbeitsloserer",-3426
"arbeitsloseres",-3426
"arbeitsloses",-3426
"arbeitslosst",-3426
"arbeitslosste",-3426
"arbeitslosstem",-3426
"arbeitslossten",-3426
"arbeitslosster",-3426
"arbeitslosstes",-3426
"archaisch",-47
"archaische",-47
"archaischem",-47
"archaischen",-47
"archaischer",-47
"archaischere",-47
"archaischerem",-47
"archaischeren",-47
"archaischerer",-47
"archaischeres",-47
"archaisches",-47
"archaischst",-47
"archaischste",-47
"archaischstem",-47
"archaischsten",-47
"archaischster",-47
"archaischstes",-47
"arm",-4546
"arme",-4546
"armem",-4546
"armen",-4546
"armer",-4546
"armes",-4546
"armselig",-1814
"armselige",-1814
"armseligem",-1814
"armseligen",-1814
"armseliger",-1814
"armseligere",-1814
"armseligerem",-1814
"armseligeren",-1814
"armseligerer",-1814
"armseligeres",-1814
"armseliges",-1814
"armseligst",-1814
"armseligste",-1814
"armseligstem",-1814
"armseligsten",-1814
"armseligster",-1814
"armseligstes",-1814
"arrogant",-4659
"arrogante",-4659
"arrogantem",-4659
"arroganten",-4659
"arroganter",-4659
"arrogantere",-4659
"arroganterem",-4659
"arroganteren",-4659
"arroganterer",-4659
"arroganteres",-4659
"arrogantes",-4659
"arrogantest",-4659
"arroganteste",-4659
"arrogantestem",-4659
"arrogantesten",-4659
"arrogantester",-4659
"arrogantestes",-4659
"attackier",-47
"attackiere",-47
"attackieren",-47
"attackierest",-47
"attackieret",-47
"attackierst",-47
"attackiert",-47
"attackierte",-47
"attackierten",-47
"attackiertest",-47
"attackiertet",-47
"aufblasen",-47
"aufbläh",-47
"aufblähe",-47
"aufblähen",-47
"aufblähest",-47
"aufblähet",-47
"aufblähst",-47
"aufbläht",-47
"aufblähte",-47
"aufblähten",-47
"aufblähtest",-47
"aufblähtet",-47
"aufbringen",-47
"auffallen",-3386
"aufgeben",-2098
"aufgebläht",-47
"aufgebracht",-47
"aufgebrachte",-47
"aufgebrachtem",-47
"aufgebrachten",-47
"aufgebrachter",-47
"aufgebrachtere",-47
"aufgebrachterem",-47
"aufgebrachteren",-47
"aufgebrachterer",-47
"aufgebrachteres",-47
"aufgebrachtes",-47
"aufgebrachtest",-47
"aufgebrachteste",-47
"aufgebrachtestem",-47
"aufgebrachtesten",-47
"aufgebrachtester",-47
"aufgebrachtestes",-47
